symbol	X468VTF.V19	X468VTF.V1	X468VTF.V5.2	X468VTF.V5	X474IDH.V3.2	X474IDH.V3	X474IDH.V9	wt1.lsk	wt2.lsk	wt3.lsk	wt4.lsk
Clcnka	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clcnkb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn1	72.0	78.0	194.0	140.0	249.0	185.0	135.0	6.0	14.0	9.0	8.0
Cldn10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn12	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.5	0.0	0.75	0.0
Cldn13	3.0	1.0	3.0	1.0	2.0	2.0	4.0	262.0	274.0	184.0	202.0
Cldn14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn15	117.0	127.0	132.0	144.0	2679.0	2305.0	339.0	298.0	473.0	121.0	78.0
Cldn16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn19	4.5	2.0	7.0	2.0	0.5	0.0	2.0	1.5	0.5	0.5	1.0
Cldn2	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn20	0.0	0.0	2.0	7.0	9.0	12.0	3.0	3.0	3.0	3.0	11.0
Cldn22	8.0	0.0	3.0	1.0	4.0	1.0	3.0	4.0	5.0	3.0	5.0
Cldn23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn3	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34-ps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34c1	7.0	4.0	25.0	9.0	0.0	0.0	0.0	12.0	22.0	14.0	10.0
Cldn34c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn34d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cldn4	26.0	0.0	80.0	21.0	0.0	0.0	0.0	3.0	10.0	29.0	44.0
Cldn5	1.0	0.0	3.0	0.0	1.0	0.0	0.0	13.0	3.0	5.0	7.0
