tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	19353	0	live	Rac1	AL023026, D5Ertd559e	Rac family small GTPase 1	ras-related C3 botulinum toxin substrate 1|RAS-related C3 botulinum substrate 1|p21-Rac1	5 82.22 cM	5	NC_000071.6	143505481	143528031	minus	7		
10090	Mus musculus	19354	0	live	Rac2	AI323801, AI452260	Rac family small GTPase 2	ras-related C3 botulinum toxin substrate 2|EN-7 protein|RAS-related C3 botulinum substrate 2|p21-Rac2|protein EN-7	15 E1	15	NC_000081.6	78559169	78572783	minus	7		
10090	Mus musculus	170758	0	live	Rac3	Rac1B	Rac family small GTPase 3	ras-related C3 botulinum toxin substrate 3|RAS-related C3 botulinum substrate 3|p21-Rac3	11 E2	11	NC_000077.6	120721468	120723969	plus	6		
10090	Mus musculus	19361	0	live	Rad51	AV304093a, Reca, Rad51	RAD51 recombinase	DNA repair protein RAD51 homolog 1|RAD51 homolog A	2 59.92 cM	2	NC_000068.7	119112814	119136073	plus	10		
10090	Mus musculus	110157	0	live	Raf1	6430402F14Rik, AA990557, BB129353, Craf1, D830050J10Rik, Raf-1, c-Raf, cRaf, v-Raf	v-raf-leukemia viral oncogene 1	RAF proto-oncogene serine/threonine-protein kinase|Craf1 transforming|murine sarcoma 3611 oncogene 1|proto-oncogene c-RAF	6 53.62 cM	6	NC_000072.6	115618569	115676635	minus	19		
10090	Mus musculus	19373	0	live	Rag1	Rag-1	recombination activating 1	V(D)J recombination-activating protein 1|recombinase activating gene 1|recombination activating gene 1|recombination activating protein 1	2 53.88 cM	2	NC_000068.7	101638252	101649532	minus	2		
10090	Mus musculus	19374	0	live	Rag2	Rag-2	recombination activating gene 2	V(D)J recombination-activating protein 2|recombinase activating gene 2	2 53.87 cM	2	NC_000068.7	101624712	101632528	plus	4		
10090	Mus musculus	56044	0	live	Rala	3010001O15Rik, AW322615, Ral, Rasl1	v-ral simian leukemia viral oncogene A (ras related)	ras-related protein Ral-A|RAS-like, family 1|ral-A protein|v-ral simian leukemia viral oncogene homolog A (ras related)	13 6.05 cM	13	NC_000079.6	17880575	17944217	minus	5		
10090	Mus musculus	64143	0	live	Ralb	5730472O18Rik	v-ral simian leukemia viral oncogene B	ras-related protein Ral-B|v-ral simian leukemia viral oncogene homolog B (ras related)	1 E2.3	1	NC_000067.6	119470305	119504782	minus	6		
10090	Mus musculus	100036369	0	live	Raml1		radiation induced acute myeloid leukemia 1		18 6.36 cM	18							
10090	Mus musculus	100035380	0	live	Raml2		radiation induced acute myeloid leukemia 2		3 56.89 cM	3							
10090	Mus musculus	100036502	0	live	Raml3		radiation induced acute myeloid leukemia 3		4 52.81 cM	4							
10090	Mus musculus	100035982	0	live	Raml4		radiation induced acute myeloid leukemia 4		8 34.43 cM	8							
10090	Mus musculus	100035381	0	live	Raml5		radiation induced acute myeloid leukemia 5			13							
10090	Mus musculus	100126006	0	live	Ramls1		radiation-induced acute myeloid leukemia sensitivity 1			1							
10090	Mus musculus	100126004	0	live	Ramls2		radiation-induced acute myeloid leukemia sensitivity 2			6							
10090	Mus musculus	109905	0	live	Rap1a	AI848598, G-22K, Krev-1, Rap1	RAS-related protein 1a	ras-related protein Rap-1A|GTP-binding protein SMG-P21A|ras-related protein Krev-1	3 46.45 cM	3	NC_000069.6	105727260	105801394	minus	13		
10090	Mus musculus	19401	0	live	Rara	Nr1b1, RAR, RARalpha1	retinoic acid receptor, alpha	retinoic acid receptor alpha|RAR alpha 1|RAR-alpha|nuclear receptor subfamily 1 group B member 1	11 62.76 cM	11	NC_000077.6	98927800	98974942	plus	17		
10090	Mus musculus	19411	0	live	Rarg	Nr1b3, RAR-gamma, RARD, RARgamma2	retinoic acid receptor, gamma	retinoic acid receptor gamma|RAR gamma 2|nuclear receptor subfamily 1 group B member 3|retinoic acid receptor gamma 4	15 57.4 cM	15	NC_000081.6	102234938	102257522	minus	12		
10090	Mus musculus	218397	0	live	Rasa1	Gap, RasGAP, Rasa	RAS p21 protein activator 1	ras GTPase-activating protein 1|GTPase-activating protein|p120-rasGAP	13 45.05 cM	13	NC_000079.6	85214699	85289486	minus	26		
10090	Mus musculus	213464	0	live	Rbbp5	4933411J24Rik, C330016J05	retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit	retinoblastoma-binding protein 5|RBBP-5|retinoblastoma binding protein 5	1 E4	1	NC_000067.6	132477348	132505665	plus	15		
10090	Mus musculus	67039	0	live	Rbm25	2600011C06Rik, 2610015J01Rik, A130095G20Rik, AI159652, AL023075, AU043498, RNPC7	RNA binding motif protein 25	RNA-binding protein 25	12 D1	12	NC_000078.6	83632208	83683127	plus	24		
10090	Mus musculus	19725	0	live	Rfx2	5430432H19Rik	regulatory factor X, 2 (influences HLA class II expression)	DNA-binding protein RFX2|regulatory factor X 2	17 29.5 cM	17	NC_000083.6	56775897	56831008	minus	18		
10090	Mus musculus	19744	0	live	Rheb	Rheb1	Ras homolog enriched in brain	GTP-binding protein Rheb|RAS-homolog enriched in brain	5 A3	5	NC_000071.6	24802823	24842361	minus	8		
10090	Mus musculus	11848	0	live	Rhoa	Arha, Arha1, Arha2	ras homolog family member A	transforming protein RhoA|aplysia ras-related homolog A|ras homolog gene family, member A	9 F1-F2	9	NC_000075.6	108306160	108337943	plus	7		
10090	Mus musculus	74734	0	live	Rhoh	5830400A04Rik, AU019774, Arhh	ras homolog family member H	rho-related GTP-binding protein RhoH|ras homolog gene family, member H	5 C3.1	5	NC_000071.6	65860742	65896700	plus	5		
10090	Mus musculus	78757	0	live	Rictor	4921505C17Rik, 6030405M08Rik, AVO3, AW492497, D530039E11Rik	RPTOR independent companion of MTOR, complex 2	rapamycin-insensitive companion of mTOR|AVO3 homolog|mAVO3|protein pianissimo|rictor	15 A1	15	NC_000081.6	6708349	6800401	plus	40		
10090	Mus musculus	51869	0	live	Rif1	5730435J01Rik, 6530403D07Rik, AU016181, AW549474, D2Ertd145e	replication timing regulatory factor 1	telomere-associated protein RIF1|Rap1 interacting factor 1 homolog|mRif1|rap1-interacting factor 1 homolog	2 29.98 cM	2	NC_000068.7	52072815	52126769	plus	36		
10090	Mus musculus	107758	0	live	Ril1	Ril-1	radiation-induced leukemia sensitivity 1			2							
10090	Mus musculus	107741	0	live	Ril2	Ril-2	radiation-induced leukemia sensitivity 2			1							
10090	Mus musculus	110604	0	live	Ril3	Ril-3	radiation-induced leukemia sensitivity 3			4							
10090	Mus musculus	56532	0	live	Ripk3	2610528K09Rik, AW107945, Rip3	receptor-interacting serine-threonine kinase 3	receptor-interacting serine/threonine-protein kinase 3|RIP-3|RIP-like protein kinase 3|mRIP3|receptor interacting protein 3	14 C3	14	NC_000080.6	55784995	55788857	minus	10		
10090	Mus musculus	67153	0	live	Rnaseh2b	1110019N06Rik, 2610207P08Rik, Dleu8	ribonuclease H2, subunit B	ribonuclease H2 subunit B|RNase H2 subunit B|deleted in lymphocytic leukemia 8 homolog|ribonuclease HI subunit B	14 D1	14	NC_000080.6	62332068	62372996	plus	11		
10090	Mus musculus	67664	0	live	Rnf125	4930553F04Rik, C730049O14Rik	ring finger protein 125	E3 ubiquitin-protein ligase RNF125	18 A2	18	NC_000084.6	20944615	20987359	plus	7		
10090	Mus musculus	56515	0	live	Rnf138	2410015A17Rik, 2810480D20Rik, STRIN, Trif, Trif-d	ring finger protein 138	E3 ubiquitin-protein ligase RNF138|RING-type E3 ubiquitin transferase RNF138	18 A2	18	NC_000084.6	21001245	21028224	plus	8		
10090	Mus musculus	109331	0	live	Rnf20	4833430L21Rik, AW540162, C79397, mKIAA4116	ring finger protein 20	E3 ubiquitin-protein ligase BRE1A|BRE1-A|RING-type E3 ubiquitin transferase BRE1A	4 B1	4	NC_000070.6	49632005	49656887	plus	23		
10090	Mus musculus	19822	0	live	Rnf4	AU018689, Gtrgeo8, SNURF	ring finger protein 4	E3 ubiquitin-protein ligase RNF4|E3 ubiquitin ligase RNF4|RING-type E3 ubiquitin transferase RNF4	5 B2	5	NC_000071.6	34336250	34353445	plus	9		
10090	Mus musculus	67897	0	live	Rnmt	2610002P10Rik, AI848273, Rg7mt1, mKIAA0398	RNA (guanine-7-) methyltransferase	mRNA cap guanine-N7 methyltransferase|mRNA (guanine-N(7)-)-methyltransferase|mRNA cap methyltransferase	18 E2	18	NC_000084.6	68300233	68324852	plus	15		
10090	Mus musculus	110954	0	live	Rpl10	D0HXS648, DXHXS648, DXHXS648E, QM, QM16	ribosomal protein L10	60S ribosomal protein L10|24.6 kDa protein|24.6kDa protein|protein QM homolog|ribosomal protein 10	X 37.94 cM	X	NC_000086.7	74270816	74273135	plus	7		
10090	Mus musculus	20055	0	live	Rps16	AA420385, AI317031	ribosomal protein S16	40S ribosomal protein S16	7 A3	7	NC_000073.6	28350689	28352698	plus	5		
10090	Mus musculus	20112	0	live	Rps6ka2	90kDa, D17Wsu134e, Rps6ka-rs1, Rsk3, p90rsk, pp90rsk	ribosomal protein S6 kinase, polypeptide 2	ribosomal protein S6 kinase alpha-2|90 kDa ribosomal protein S6 kinase 2|MAP kinase-activated protein kinase 1c|MAPK-activated protein kinase 1c|MAPKAP kinase 1c|MAPKAPK-1c|RSK-3|S6K-alpha 2|p90-RSK 2|p90RSK2|pp90RSK3|protein-tyrosine kinase Mpk-9|ribosomal S6 kinase 3|ribosomal protein S6 kinase, 90kD, polypeptide 2	17 4.7 cM	17	NC_000083.6	7088971	7303315	plus	23		
10090	Mus musculus	72508	0	live	Rps6kb1	2610318I15Rik, AA959758, AI256796, AI314060, P70S6K1, S6K, S6K-beta-1, S6K1, p70 S6K-alpha, p70 S6KA, p70-S6K 1, p70/85s6k, p70s6k	ribosomal protein S6 kinase, polypeptide 1	ribosomal protein S6 kinase beta-1|70 kDa ribosomal protein S6 kinase 1|p70 S6 kinase alpha|p70 ribosomal S6 kinase alpha|ribosomal protein S6 kinase I|ribosomal protein S6 kinase, 70kD, polypeptide 1	11 C	11	NC_000077.6	86498869	86544885	minus	20		
10090	Mus musculus	74370	0	live	Rptor	4932417H02Rik, Rap, Raptor, mKIAA1303	regulatory associated protein of MTOR, complex 1	regulatory-associated protein of mTOR|p150 target of rapamycin (TOR)-scaffold protein	11 E2	11	NC_000077.6	119602905	119899591	plus	38		
10090	Mus musculus	12394	0	live	Runx1	AML1, CBF-alpha-2, Cbfa2, Pebp2a2, Pebpa2b	runt related transcription factor 1	runt-related transcription factor 1|SL3-3 enhancer factor 1 alpha B subunit|SL3/AKV core-binding factor alpha B subunit|acute myeloid leukemia 1 protein|core binding factor alpha 2|core-binding factor subunit alpha-2|oncogene AML-1|polyomavirus enhancer-binding protein 2 alpha B subunit|runt domain, alpha subunit 2	16 53.7 cM	16	NC_000082.6	92601466	92826074	minus	8		
10090	Mus musculus	12395	0	live	Runx1t1	Cbfa2t1h, ETO, MTG8	RUNX1 translocation partner 1	protein CBFA2T1|CBFA2T1 identified gene homolog|acute myelogenous leukemia 1 translocation 1 protein|runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	4 5.88 cM	4	NC_000070.6	13742628	13895056	plus	17		
10090	Mus musculus	12393	0	live	Runx2	AML3, Cbf, Cbfa-1, Cbfa1, LS3, Osf2, PEBP2aA, Pebp2a1, Pebpa2a	runt related transcription factor 2	runt-related transcription factor 2|AKV core binding factor|CBF-alpha-1|PEA2-alpha A|PEBP2 alpha A|SL3-3 enhancer factor 1 alpha A subunit|acute myeloid leukemia 3 protein|core binding factor alpha 1|osteoblast-specific transcription factor 2|polyomavirus enhancer-binding protein 2 alpha A subunit|runt domain, alpha subunit 1	17 21.33 cM	17	NC_000083.6	44495987	44814797	minus	10		
10090	Mus musculus	12399	0	live	Runx3	AML2, Cbfa3, Pebp2a3, Rx3	runt related transcription factor 3	runt-related transcription factor 3|CBF-alpha-3|PEA2-alpha C|PEBP2-alpha C|SL3-3 enhancer factor 1 alpha C subunit|SL3/AKV core-binding factor alpha C subunit|acute myeloid leukemia 2 protein|core binding factor alpha 3|core-binding factor subunit alpha-3|oncogene AML-2|polyomavirus enhancer-binding protein 2 alpha C subunit|runt domain, alpha subunit 3|transcription factor AML2/CBFA3	4 67.19 cM	4	NC_000070.6	135120645	135177990	plus	7		
10090	Mus musculus	107725	0	live	Rv2	Rv-2	Rauscher leukemia virus susceptibility 2			9							
10090	Mus musculus	107726	0	live	Rv3	Rv-3	Rauscher leukemia virus susceptibility 3			X							
10090	Mus musculus	110783	0	live	Rvil1	RLVil, Rvil-1	radiation induced leukemia virus susceptibility			2							
10090	Mus musculus	20181	0	live	Rxra	9530071D11Rik, Nr2b1, RXRalpha1	retinoid X receptor alpha	retinoic acid receptor RXR-alpha|RXR alpha 1|nuclear receptor subfamily 2 group B member 1	2 19.38 cM	2	NC_000068.7	27676445	27763319	plus	14		
10090	Mus musculus	50524	0	live	Sall2	AI225809, AW559097, Msal-2, Sal-2, mKIAA0360, p150(Sal2)	spalt like transcription factor 2	sal-like protein 2|sal-like 2|spalt-like protein 2|zinc finger protein Spalt-2	14 C2	14	NC_000080.6	52311177	52328670	minus	3		
10090	Mus musculus	99377	0	live	Sall4	5730441M18Rik, AA407717, AL022809, AW536104, C330011P20Rik, C78083, C78563, Tex20	spalt like transcription factor 4	sal-like protein 4|sal-like 4|zinc finger protein SALL4	2 88.99 cM	2	NC_000068.7	168748332	168767201	minus	5		
10090	Mus musculus	56045	0	live	Samhd1	E330031J07Rik, Mg11, mSAMHD1	SAM domain and HD domain, 1	deoxynucleoside triphosphate triphosphohydrolase SAMHD1|IFN-gamma induced|SAM domain and HD domain-containing protein 1|dNTPase|interferon-gamma-inducible protein Mg11	2 H1	2	NC_000068.7	157097534	157135096	minus	18		
10090	Mus musculus	216161	0	live	Sbno2	BC019206, F730040C21, Sno, Stno	strawberry notch 2	protein strawberry notch homolog 2|strawberry notch homolog 2	10 C1	10	NC_000076.6	80056992	80106108	minus	38		
10090	Mus musculus	20249	0	live	Scd1	AA589638, AI265570, Scd, Scd-1, ab	stearoyl-Coenzyme A desaturase 1	acyl-CoA desaturase 1|asebia|delta(9)-desaturase 1|fatty acid desaturase 1|stearoyl-CoA desaturase 1	19 37.98 cM	19	NC_000085.6	44394450	44407709	minus	6		
10090	Mus musculus	231452	0	live	Sdad1	4931421J16, AA591032, AW538460	SDA1 domain containing 1	protein SDA1 homolog|SDA1 domain-containing protein 1	5 E2	5	NC_000071.6	92284010	92310024	minus	22		
10090	Mus musculus	20344	0	live	Selp	CD62P, GMP-140, Grmp, LECAM3, PADGEM	selectin, platelet	P-selectin|CD62 antigen-like family member P|granule membrane protein 140|leukocyte-endothelial cell adhesion molecule 3|platelet activation dependent granule-external membrane protein	1 71.42 cM	1	NC_000067.6	164115264	164150026	plus	16		
10090	Mus musculus	56086	0	live	Set	2610030F17Rik, 5730420M11Rik, AA407739, I-2PP2A, StF-IT-1, TAF-I	SET nuclear oncogene	protein SET|SET translocation|phosphatase 2A inhibitor I2PP2A|template-activating factor I	2 B	2	NC_000068.7	30061996	30072577	plus	9		
10090	Mus musculus	81898	0	live	Sf3b1	155kDa, 2810001M05Rik, AA409119, Prp10, SAP155, SF3b155, TA-8, Targ4	splicing factor 3b, subunit 1	splicing factor 3B subunit 1|SAP 155|pre-mRNA-splicing factor SF3b 155 kDa subunit|spliceosome-associated protein 155|splicing factor 3b, subunit 1, 155 kDa|transforming growth factor alpha regulated gene 4	1 27.98 cM	1	NC_000067.6	54985169	55027501	minus	25		
10090	Mus musculus	16923	0	live	Sh2b3	AI429800, Lnk	SH2B adaptor protein 3	SH2B adapter protein 3|linker of T-cell receptor pathways|lymphocyte-specific adapter protein Lnk|signal transduction protein Lnk	5 61.99 cM	5	NC_000071.6	121815481	121837645	minus	12		
10090	Mus musculus	230126	0	live	Shb	BC028832	src homology 2 domain-containing transforming protein B	SH2 domain-containing adapter protein B	4 B1	4	NC_000070.6	45423276	45530828	minus	6		
10090	Mus musculus	20423	0	live	Shh	9530036O11Rik, Dsh, Hhg1, Hx, Hxl3, M100081NC, Shh	sonic hedgehog	sonic hedgehog protein|HHG-1|hemimelic extra toes|shh unprocessed N-terminal signaling and C-terminal autoprocessing domains|short digits	5 14.39 cM	5	NC_000071.6	28456840	28467101	minus	5		
10090	Mus musculus	20425	0	live	Shmt1	AI324848, AI385541, C81125, Shmt, mshmt, mshmt1, mshmt2	serine hydroxymethyltransferase 1 (soluble)	serine hydroxymethyltransferase, cytosolic|glycine hydroxymethyltransferase|serine methylase	11 B2	11	NC_000077.6	60788897	60811265	minus	13		
10090	Mus musculus	24058	0	live	Sigirr	AI256711, TIR8	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	single Ig IL-1-related receptor|single Ig IL-1 receptor related protein|single Ig IL-1R-related molecule|single Ig IL-1R-related protein|single immunoglobulin domain-containing IL1R-related protein|toll/interleukin-1 receptor 8	7 F5	7	NC_000073.6	141091175	141100597	minus	13		
10090	Mus musculus	93759	0	live	Sirt1	AA673258, SIR2L1, Sir2, Sir2a, Sir2alpha	sirtuin 1	NAD-dependent protein deacetylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin 1 ((silent mating type information regulation 2, homolog) 1	10 B4	10	NC_000076.6	63319005	63339035	minus	9		
10090	Mus musculus	77799	0	live	Sla2	A930009E21Rik, AI430952, SLAP-2, SLAP2	Src-like-adaptor 2	src-like-adapter 2|modulator of antigen receptor signaling MARS|src-like adapter protein 2	2 H1	2	NC_000068.7	156874151	156887250	minus	8		
10090	Mus musculus	20509	0	live	Slc19a1	AI323572, RFC, RFC-1, RFC1	solute carrier family 19 (folate transporter), member 1	reduced folate transporter|IFC-1|folate transporter 1|intestinal folate carrier 1|intestinal folate carrier protein|reduced folate carrier 1|solute carrier family 19 (sodium/hydrogen exchanger), member 1|solute carrier family 19 member 1	10 39.72 cM	10	NC_000076.6	77032269	77050432	plus	8		
10090	Mus musculus	20515	0	live	Slc20a1	AI607883, Glvr-1, Glvr1	solute carrier family 20, member 1	sodium-dependent phosphate transporter 1|gibbon ape leukemia virus receptor 1|leukemia virus receptor 1 homolog|phosphate transporter 1|piT-1	2 62.79 cM	2	NC_000068.7	129198773	129211615	plus	13		
10090	Mus musculus	11740	0	live	Slc25a5	Ant2	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5	ADP/ATP translocase 2|ADP, ATP carrier protein 2|adenine nucleotide translocase|adenine nucleotide translocator 2, fibroblast	X 21.2 cM	X	NC_000086.7	36795597	36798808	plus	4		
10090	Mus musculus	20525	0	live	Slc2a1	Glut-1, Glut1, M100200, Rgsc200	solute carrier family 2 (facilitated glucose transporter), member 1	solute carrier family 2, facilitated glucose transporter member 1|GT1|glucose transporter type 1, erythrocyte/brain|solute carrier family 2, member 1	4	4	NC_000070.6	119108745	119137330	plus	11		
10090	Mus musculus	53881	0	live	Slc5a3	AA623876, BF642829, Smit1	solute carrier family 5 (inositol transporters), member 3	sodium/myo-inositol cotransporter|Na(+)/myo-inositol cotransporter|sodium myo-inositol transporter 1|solute carrier family 5, member 3|solute carrier family 5, member alpha 3	16 C4	16	NC_000082.6	92058322	92087473	plus	2		
10090	Mus musculus	11987	0	live	Slc7a1	4831426K01Rik, AI447493, Atrc-1, Atrc1, Cat1, Rec-1, Rev-1, mCAT-1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	high affinity cationic amino acid transporter 1|CAT-1|ERR|cationic amino acid transporter 1|ecotropic retroviral leukemia receptor|ecotropic retrovirus receptor|solute carrier family 7 member 1|system Y+ basic amino acid transporter	5 88.48 cM	5	NC_000071.6	148327410	148399904	minus	15		
10090	Mus musculus	17125	0	live	Smad1	AI528653, Mad1, Madh1, Madr1, Mlp1, MusMLP, dwf-A, mMad1	SMAD family member 1	mothers against decapentaplegic homolog 1|MAD homolog 1|dwarfin-A|mad-related protein 1|mothers against DPP homolog 1|mothers-against-DPP-related 1	8 C1	8	NC_000074.6	79338395	79399428	minus	8		
10090	Mus musculus	17128	0	live	Smad4	AW743858, D18Wsu70e, DPC4, Madh4	SMAD family member 4	mothers against decapentaplegic homolog 4|MAD homolog 4|deletion target in pancreatic carcinoma 4 homolog|mothers against DPP homolog 4	18 49.51 cM	18	NC_000084.6	73634790	73703791	minus	12		
10090	Mus musculus	17131	0	live	Smad7	Madh7	SMAD family member 7	mothers against decapentaplegic homolog 7|MAD homolog 7|MAD homolog 8|SMAD 7|madh8|mothers against DPP homolog 7|mothers against DPP homolog 8|mothers against decapentaplegic homolog 8	18 E3	18	NC_000084.6	75367365	75395935	plus	4		
10090	Mus musculus	98366	0	live	Smap1	1700056O10Rik, 4921514B13Rik, 4921525H11Rik, AI462175	small ArfGAP 1	stromal membrane-associated protein 1	1 A5	1	NC_000067.6	23844825	23922381	minus	13		
10090	Mus musculus	20586	0	live	Smarca4	BAF190A, Brg1, HP1-BP72, SNF2beta, SW1/SNF, b2b508.1Clo, b2b692Clo	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	transcription activator BRG1|ATP-dependent helicase SMARCA4|BRG1-associated factor 190A|SNF2-beta|SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4|protein brahma homolog 1	9 7.84 cM	9	NC_000075.6	21616106	21704230	plus	37		
10090	Mus musculus	93762	0	live	Smarca5	4933427E24Rik, D030040M08Rik, D330027N15Rik, MommeD4, Snf2h	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5|mSnf2h|sucrose nonfermenting protein 2 homolog	8 C2	8	NC_000074.6	80699943	80739459	minus	24		
10090	Mus musculus	70099	0	live	Smc4	2500002A22Rik, C79747, SMC-4l1, Smc4	structural maintenance of chromosomes 4	structural maintenance of chromosomes protein 4|SMC protein 4|SMC4 structural maintenance of chromosomes 4-like 1|XCAP-C homolog|chromosome-associated polypeptide C	3 E1	3	NC_000069.6	69004738	69034623	plus	26		
10090	Mus musculus	319757	0	live	Smo	E130215L21Rikh, bnb, smoothened, Smo	smoothened, frizzled class receptor	smoothened homolog|bent body	6 12.36 cM	6	NC_000072.6	29735497	29761366	plus	13		
10090	Mus musculus	226830	0	live	Smyd2	1110020E07Rik, 4930402C15, KMT3C, Zmynd14	SET and MYND domain containing 2	N-lysine methyltransferase SMYD2|SET and MYND domain-containing protein 2|histone methyltransferase SMYD2	1 H6	1	NC_000067.6	189880492	189922495	minus	12		
10090	Mus musculus	71982	0	live	Snx10	2410004M09Rik	sorting nexin 10	sorting nexin-10	6 B3	6	NC_000072.6	51523900	51590679	plus	12		
10090	Mus musculus	12703	0	live	Socs1	Cish1, Cish7, JAB, SOCS-1, SSI-1	suppressor of cytokine signaling 1	suppressor of cytokine signaling 1|JAK2-binding protein|STAT-induced STAT inhibitor 1|cytokine inducible SH2-containing protein 1|cytokine inducible SH2-containing protein 7	16 5.81 cM	16	NC_000082.6	10783808	10785536	minus	2		
10090	Mus musculus	216233	0	live	Socs2	8030460M17, AI527257, AW108012, CIS2, Cish2, D130043N08Rik, JAB, SOCS-2, SSI-2, hg	suppressor of cytokine signaling 2	suppressor of cytokine signaling 2|CIS-2|STAT-induced STAT inhibitor 2|cytokine inducible SH2-containing protein 2|cytokine-inducible SH2 protein 2	10 49.35 cM	10	NC_000076.6	95383903	95417321	minus	11		
10090	Mus musculus	12702	0	live	Socs3	Cis3, Cish3, EF-10, Ef10, SSI-3, Ssi3	suppressor of cytokine signaling 3	suppressor of cytokine signaling 3|CIS-3|E2a-Pbx1 target gene in fibroblasts 10|STAT-induced STAT inhibitor 3|cytokine inducible SH2-containing protein 3	11 E2	11	NC_000077.6	117966079	117970336	minus	3		
10090	Mus musculus	20664	0	live	Sox1	BB176347, Sox-1	SRY (sex determining region Y)-box 1	transcription factor SOX-1|SRY-box containing gene 1	8 5.73 cM	8	NC_000074.6	12395519	12399555	plus	1		
10090	Mus musculus	20671	0	live	Sox17		SRY (sex determining region Y)-box 17	transcription factor SOX-17|SRY-box containing gene 17	1 1.65 cM	1	NC_000067.6	4490928	4497426	minus	5		
10090	Mus musculus	20677	0	live	Sox4	AA682046, Sox-4	SRY (sex determining region Y)-box 4	transcription factor SOX-4|SRY-box containing gene 4	13 12.87 cM	13	NC_000079.6	28948919	28953699	minus	1		
10090	Mus musculus	20375	0	live	Spi1	Dis-1, Dis1, PU.1, Sfpi-1, Sfpi1, Spi-1, Tcfpu1, Tfpu.1	spleen focus forming virus (SFFV) proviral integration oncogene	transcription factor PU.1|31 kDa-transforming protein|SFFV proviral integration 1 protein|hematopoietic transcription factor PU.1	2 50.44 cM	2	NC_000068.7	91082368	91115759	plus	7		
10090	Mus musculus	20737	0	live	Spn	A630014B01Rik, Cd43, Galgp, Ly-48, Ly48	sialophorin	leukosialin|3E8 antigen|B-cell differentiation antigen LP-3|leukocyte sialoglycoprotein|lymphocyte antigen 48	7 69.35 cM	7	NC_000073.6	127123637	127145552	minus	6		
10090	Mus musculus	94214	0	live	Spock2	AA407235, Gcap26, mKIAA0275	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2	testican-2|granule cell antiserum positive 26	10 B4	10	NC_000076.6	60106257	60135198	plus	13		
10090	Mus musculus	20750	0	live	Spp1	2AR, Apl-1, BNSP, BSPI, Bsp, ETA-1, Eta, OP, Opn, Opnl, Ric, Spp-1	secreted phosphoprotein 1	osteopontin|44 kDa bone phosphoprotein|bone sialoprotein 1|calcium oxalate crystal growth inhibitor protein|early T-lymphocyte activation 1 protein|minopontin|osteopontin-like protein	5 50.68 cM	5	NC_000071.6	104435111	104441053	plus	8		
10090	Mus musculus	24064	0	live	Spry2	sprouty2	sprouty RTK signaling antagonist 2	protein sprouty homolog 2|sprouty homolog 2|spry-2	14 56.16 cM	14	NC_000080.6	105891947	105896819	minus	3		
10090	Mus musculus	24066	0	live	Spry4	A030006O18Rik, sprouty4	sprouty RTK signaling antagonist 4	protein sprouty homolog 4	18 20.5 cM	18	NC_000084.6	38586247	38601347	minus	2		
10090	Mus musculus	66674	0	live	Spryd7	6330409N04Rik, Clld6	SPRY domain containing 7	SPRY domain-containing protein 7|CLL deletion region gene 6 protein homolog|chronic lymphocytic leukemia deletion region gene 6 protein homolog	14 D1	14	NC_000080.6	61531851	61556886	minus	6		
10090	Mus musculus	18412	0	live	Sqstm1	A170, OSF-6, Osi, STAP, STONE14, p62	sequestosome 1	sequestosome-1|oxidative stress induced|ubiquitin-binding protein p62	11 B1.3	11	NC_000077.6	50200152	50210820	minus	8		
10090	Mus musculus	20810	0	live	Srm	AA407669, SpdST, SpdSy	spermidine synthase	spermidine synthase|putrescine aminopropyltransferase	4 E2	4	NC_000070.6	148591513	148594619	plus	7		
10090	Mus musculus	110809	0	live	Srsf1	1110054N12Rik, 5730507C05Rik, 6330415C05Rik, AI482334, AW491331, Asf, Sf2, Sfrs1	serine and arginine-rich splicing factor 1	serine/arginine-rich splicing factor 1|ASF/SF2|pre-mRNA-splicing factor SRp30a|splicing factor, arginine/serine-rich 1 (ASF/SF2)	11 52.4 cM	11	NC_000077.6	88046499	88053757	plus	3		
10090	Mus musculus	20383	0	live	Srsf3	AL024116, Sfrs3, X16	serine and arginine-rich splicing factor 3	serine/arginine-rich splicing factor 3|pre-mRNA-splicing factor SRP20|splicing factor, arginine/serine-rich 3 (SRp20)	17 15.03 cM	17	NC_000083.6	29032660	29043372	plus	7		
